body_type,sex,diet,how_often_shower,heating_energy_source,transport,vehicle_type,social_activity,monthly_grocery_bill,frequency_of_traveling_by_air,vehicle_monthly_distance_km,waste_bag_size,waste_bag_weekly_count,how_long_tv_pc_daily_hour,how_many_new_clothes_monthly,how_long_internet_daily_hour,energy_efficiency,recycling,cooking_with,co2,type,country,year,coal_co2,oil_co2,gas_co2,cement_co2,flaring_co2,other_industry_co2
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,7097000000.0,1,149.0,2019.0,44000000.0,4276000000.0,1729000000.0,1046000000.0,2000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6340000000.0,1,149.0,2020.0,77000000.0,3556000000.0,1661000000.0,1046000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,7722000000.0,1,149.0,2021.0,26000000.0,4847000000.0,1803000000.0,1046000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9296000000.0,1,149.0,2022.0,33000000.0,5206000000.0,2145000000.0,1085000000.0,826000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9093000000.0,1,149.0,2023.0,38000000.0,5308000000.0,2210000000.0,1085000000.0,452000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,8613000000.0,1,149.0,2024.0,39000000.0,5402000000.0,1941000000.0,1085000000.0,146000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,10219000000.0,1,150.0,2000.0,1359000000.0,5910000000.0,2741000000.0,158000000.0,51000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,8856000000.0,1,150.0,2001.0,1565000000.0,4869000000.0,2224000000.0,152000000.0,46000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9328000000.0,1,150.0,2002.0,1235000000.0,5544000000.0,2301000000.0,188000000.0,61000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9997000000.0,1,150.0,2003.0,601000000.0,6051000000.0,3057000000.0,227000000.0,60000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,12565000000.0,1,150.0,2004.0,729000000.0,6410000000.0,5157000000.0,206000000.0,63000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,11548000000.0,1,150.0,2005.0,586000000.0,5247000000.0,5456000000.0,214000000.0,45000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,12817000000.0,1,150.0,2006.0,952000000.0,5458000000.0,6135000000.0,223000000.0,49000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,12845000000.0,1,150.0,2007.0,821000000.0,5566000000.0,6167000000.0,234000000.0,58000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9772000000.0,1,150.0,2008.0,649000000.0,5163000000.0,3649000000.0,258000000.0,53000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,10211000000.0,1,150.0,2009.0,608000000.0,3867000000.0,5425000000.0,256000000.0,55000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,13125000000.0,1,150.0,2010.0,1231000000.0,7495000000.0,4141000000.0,204000000.0,53000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,15122000000.0,1,150.0,2011.0,1663000000.0,7667000000.0,5495000000.0,203000000.0,94000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,11826000000.0,1,150.0,2012.0,1704000000.0,6062000000.0,3577000000.0,348000000.0,134000000.00000001,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,12715000000.0,1,150.0,2013.0,1143000000.0,6782000000.0,4203000000.0000005,429000000.0,158000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,15849000000.0,1,150.0,2014.0,1158000000.0,9226000000.0,4829000000.0,503000000.0,134000000.00000001,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,21880000000.0,1,150.0,2015.0,923000000.0,9622000000.0,10849000000.0,377000000.0,108000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,21144000000.0,1,150.0,2016.0,1125000000.0,10897000000.0,8079000000.000001,962000000.0,82000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,23633000000.0,1,150.0,2017.0,1550000000.0,11459000000.0,8465000000.0,2091000000.0000002,68000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,34017000000.000004,1,150.0,2018.0,3250000000.0,20888000000.0,8116000000.0,1717000000.0,45000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,33617000000.0,1,150.0,2019.0,3931000000.0,19716000000.0,7980000000.0,1946000000.0,43000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,34588000000.0,1,150.0,2020.0,4327000000.0,19225000000.0,8698000000.0,2290000000.0,48000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,29285000000.0,1,150.0,2021.0,2880000000.0,14762000000.0,9046000000.0,2557000000.0,39000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,31639000000.0,1,150.0,2022.0,2924000000.0,16577000000.000002,9023000000.0,3091000000.0,25000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,31793000000.0,1,150.0,2023.0,3241000000.0,16498000000.000002,8942000000.0,3091000000.0,21000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,31603000000.0,1,150.0,2024.0,3264000000.0,17253000000.0,7976000000.0,3091000000.0,19000000.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,1718000000.0,1,151.0,2000.0,37000000.0,1682000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2231000000.0,1,151.0,2001.0,103000000.0,2129000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,1971000000.0,1,151.0,2002.0,77000000.0,1894000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2092000000.0,1,151.0,2003.0,103000000.0,1990000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2239000000.0,1,151.0,2004.0,117000000.0,2121000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2532000000.0,1,151.0,2005.0,92000000.0,2440000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2524000000.0,1,151.0,2006.0,216000000.0,2308000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2327000000.0,1,151.0,2007.0,95000000.0,2231000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2858000000.0,1,151.0,2008.0,275000000.0,2583000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2660000000.0,1,151.0,2009.0,187000000.0,2473000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2788000000.0,1,151.0,2010.0,191000000.0,2598000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2786000000.0,1,151.0,2011.0,132000000.0,2506000000.0,0.0,148000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3194000000.0,1,151.0,2012.0,158000000.0,2814000000.0,0.0,223000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3004000000.0,1,151.0,2013.0,132000000.0,2601000000.0,0.0,270000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3099000000.0,1,151.0,2014.0,62000000.0,2734000000.0,0.0,303000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3394000000.0,1,151.0,2015.0,84000000.0,2979000000.0,0.0,330000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3582000000.0,1,151.0,2016.0,132000000.0,3188000000.0,0.0,263000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3590000000.0,1,151.0,2017.0,154000000.0,3030000000.0,0.0,406000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3635000000.0,1,151.0,2018.0,99000000.0,3053000000.0,0.0,484000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3730000000.0,1,151.0,2019.0,132000000.0,3078000000.0,0.0,520000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3440000000.0,1,151.0,2020.0,146000000.0,2826000000.0,0.0,469000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3608000000.0,1,151.0,2021.0,125000000.0,2979000000.0,0.0,504000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3414000000.0,1,151.0,2022.0,29000000.0,2917000000.0,0.0,468000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3443000000.0,1,151.0,2023.0,28000000.0,2947000000.0,0.0,468000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3469000000.0,1,151.0,2024.0,29000000.0,2972000000.0,0.0,468000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,88000000.0,1,152.0,2000.0,0.0,88000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,81000000.0,1,152.0,2001.0,0.0,81000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,77000000.0,1,152.0,2002.0,0.0,77000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,66000000.0,1,152.0,2003.0,0.0,66000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,62000000.0,1,152.0,2004.0,0.0,62000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,62000000.0,1,152.0,2005.0,0.0,62000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,44000000.0,1,152.0,2006.0,0.0,44000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,40000000.0,1,152.0,2007.0,0.0,40000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,40000000.0,1,152.0,2008.0,0.0,40000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,40000000.0,1,152.0,2009.0,0.0,40000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,44000000.0,1,152.0,2010.0,0.0,44000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,40000000.0,1,152.0,2011.0,0.0,40000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,40000000.0,1,152.0,2012.0,0.0,40000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,48000000.0,1,152.0,2013.0,0.0,48000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,51000000.0,1,152.0,2014.0,0.0,51000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,55000000.0,1,152.0,2015.0,0.0,55000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,51000000.0,1,152.0,2016.0,0.0,51000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,55000000.0,1,152.0,2017.0,0.0,55000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,55000000.0,1,152.0,2018.0,0.0,55000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,51000000.0,1,152.0,2019.0,0.0,51000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,55000000.0,1,152.0,2020.0,0.0,55000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,55000000.0,1,152.0,2021.0,0.0,55000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,59000000.0,1,152.0,2022.0,0.0,59000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,59000000.0,1,152.0,2023.0,0.0,59000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,61000000.0,1,152.0,2024.0,0.0,61000000.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3037000000.0,1,153.0,2000.0,978000000.0,1938000000.0,0.0,121000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3236000000.0,1,153.0,2001.0,1118000000.0,2004000000.0,0.0,114000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2596000000.0,1,153.0,2002.0,520000000.0,1960000000.0,0.0,116000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2810000000.0,1,153.0,2003.0,663000000.0,2029999999.9999998,0.0,117000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2582000000.0,1,153.0,2004.0,586000000.0,1883000000.0,0.0,113000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2987000000.0,1,153.0,2005.0,939000000.0,1933000000.0,0.0,114000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2456000000.0,1,153.0,2006.0,590000000.0,1751000000.0,0.0,115000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2570000000.0,1,153.0,2007.0,747000000.0,1707000000.0,0.0,115000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3355000000.0,1,153.0,2008.0,747000000.0,2495000000.0,0.0,113000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,4126000000.000001,1,153.0,2009.0,703000000.0,2965000000.0,0.0,458000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,4828000000.0,1,153.0,2010.0,1103000000.0,3206000000.0,0.0,519000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,5217000000.0,1,153.0,2011.0,1114000000.0,3309000000.0,0.0,794000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,5470000000.0,1,153.0,2012.0,832000000.0,3613000000.0,0.0,1026000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6218000000.0,1,153.0,2013.0,1040999999.9999999,4034000000.0,0.0,1143000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,7588000000.0,1,153.0,2014.0,1836000000.0,4569000000.0,0.0,1183000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6905000000.0,1,153.0,2015.0,2201000000.0,3212000000.0,0.0,1492000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,10088000000.0,1,153.0,2016.0,2616000000.0,5240000000.0,0.0,2232000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,12422000000.0,1,153.0,2017.0,2987000000.0,6363000000.0,0.0,3072000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,14039000000.0,1,153.0,2018.0,3692000000.0,6912000000.0,0.0,3435000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,12750000000.0,1,153.0,2019.0,3909000000.0,5078000000.0,0.0,3763000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,15631000000.0,1,153.0,2020.0,5292000000.0,7190000000.0,0.0,3148000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,15486000000.0,1,153.0,2021.0,4524000000.0,7528000000.0,0.0,3435000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,17609000000.0,1,153.0,2022.0,7163000000.0,8156000000.000001,0.0,2290000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,18348000000.0,1,153.0,2023.0,7940000000.0,8118000000.0,0.0,2290000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,18776000000.0,1,153.0,2024.0,7997000000.0,8489000000.000001,0.0,2290000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,172154000000.0,1,154.0,2000.0,31789000000.0,56084000000.0,82368000000.0,469000000.0,351000000.0,1093000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,177464000000.0,1,154.0,2001.0,34235000000.0,56735000000.0,84587000000.0,478000000.0,254000000.0,1175000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,176738000000.0,1,154.0,2002.0,34726000000.0,55279000000.0,83939000000.0,489000000.0,1202000000.0,1104000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,180169000000.0,1,154.0,2003.0,36055000000.0,56653000000.0,84789000000.0,434000000.0,1127000000.0,1111000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,182090000000.0,1,154.0,2004.0,35516000000.0,56829000000.0,87100000000.0,446000000.0,1080000000.0,1118000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,178130000000.0,1,154.0,2005.0,34156999999.999996,56811000000.0,84417000000.0,421000000.0,1161000000.0,1164000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,173279000000.0,1,154.0,2006.0,32945999999.999996,55410000000.0,82233000000.0,400000000.0,1147000000.0,1143000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,173028000000.0,1,154.0,2007.0,35541000000.0,54747000000.0,79979000000.0,403000000.0,1211000000.0,1146000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,175904000000.0,1,154.0,2008.0,34516000000.0,55119000000.0,83699000000.0,399000000.0,1000000000.0,1171000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,170433000000.0,1,154.0,2009.0,31750000000.0,52015000000.0,84076000000.0,416000000.0,1127000000.0,1050000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,182479000000.0,1,154.0,2010.0,33055000000.0,52661000000.0,94173000000.0,348000000.0,1134000000.0,1108000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,169346000000.0,1,154.0,2011.0,32093000000.000004,52533000000.0,82199000000.0,351000000.0,977000000.0,1194000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,165752000000.0,1,154.0,2012.0,34336000000.0,50443000000.0,78574000000.0,308000000.0,864000000.0,1226000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,164925000000.0,1,154.0,2013.0,34682000000.0,48444000000.0,79184000000.0,274000000.0,1137000000.0,1204000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,157503000000.0,1,154.0,2014.0,38172000000.0,47304000000.0,69378000000.0,282000000.0,1092000000.0,1274000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,163958000000.0,1,154.0,2015.0,45539000000.0,47298000000.0,68561000000.00001,249000000.0,1036999999.9999999,1273000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,164812000000.0,1,154.0,2016.0,42642000000.0,47761000000.0,71762000000.0,239000000.0,1104000000.0,1303000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,162296000000.0,1,154.0,2017.0,38511000000.0,47637000000.0,73349000000.0,298000000.0,1118000000.0,1383000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,158264000000.0,1,154.0,2018.0,35112000000.0,47787000000.0,72736000000.0,220000000.0,1101000000.0,1307000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,152727000000.0,1,154.0,2019.0,27576000000.0,47835000000.0,75065000000.0,6000000.0,1062000000.0,1183000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,136973999999.99998,1,154.0,2020.0,19402000000.0,42415000000.0,73125000000.0,0.0,931000000.0,1101000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,139886000000.0,1,154.0,2021.0,24983000000.0,42795000000.0,69826000000.0,0.0,1123000000.0,1158000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,127503000000.0,1,154.0,2022.0,24317000000.0,43775000000.0,57125000000.0,0.0,1096000000.0,1190000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,117016000000.0,1,154.0,2023.0,17237000000.0,44070000000.0,53688000000.0,0.0,1038999999.9999999,982000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,114785000000.0,1,154.0,2024.0,18605000000.0,40521000000.0,53669000000.0,0.0,1022999999.9999999,967000000.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2224000000.0,1,155.0,2000.0,652000000.0,1532000000.0,0.0,40000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,1877000000.0,1,155.0,2001.0,663000000.0,1176000000.0,0.0,37000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2392000000.0,1,155.0,2002.0,707000000.0,1645000000.0,0.0,40000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2726000000.0,1,155.0,2003.0,802000000.0,1883000000.0,0.0,40000000.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2515000000.0,1,155.0,2004.0,719000000.0,1750000000.0,0.0,45000000.0,0.0,0.0
